"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.77212163837188e-08,0.280751166376218,0.37,0.302,0.000991238124131364,"2","PPP1R18"
4.76025074928162e-11,0.280541792137397,0.533,0.44,1.25089869189622e-06,"2","LUC7L2"
9.9850808926915e-10,0.280413037057599,0.627,0.559,2.62387955698147e-05,"2","ZCCHC7"
4.15876350934713e-11,0.280360096144299,0.489,0.4,1.09283987498624e-06,"2","TAPBP"
7.80595138132425e-07,0.280360096144299,0.293,0.235,0.0205124790398439,"2","SPAG7"
1.45046412814056e-11,0.27988222624728,0.45,0.36,3.81152963592777e-07,"2","FOSL2"
6.12237668718685e-18,0.279721459434836,0.737,0.649,1.60883814585896e-13,"2","MYL12B"
5.82037465387096e-13,0.279278763601079,0.469,0.371,1.52947805154421e-08,"2","VPS28"
1.02278845569455e-07,0.279277581201299,0.365,0.3,0.00268768350387414,"2","RFTN1"
1.89132442496251e-08,0.279124598667864,0.555,0.49,0.000497002232391648,"2","SRPK2"
2.56593055569203e-14,0.279096908236642,0.537,0.432,6.7427523142475e-10,"2","SELENOH"
2.52131108037384e-13,0.278918563113999,0.546,0.445,6.62550125700637e-09,"2","SSR3"
1.38890657328227e-11,0.27856203228227,0.59,0.507,3.64976869327115e-07,"2","SHTN1"
1.23367241146275e-06,0.278495045134967,0.277,0.223,0.032418443628418,"2","TRAPPC12"
6.02571647461089e-09,0.27841443981125,0.386,0.311,0.000158343777519825,"2","ADCY7"
2.56907460573896e-33,0.278351258810709,0.957,0.921,6.75101424896083e-29,"2","ARPC3"
7.5581591921071e-17,0.277002992688985,0.617,0.497,1.9861330725019e-12,"2","PARK7"
7.94031072324554e-10,0.276978130853147,0.437,0.359,2.08655485185446e-05,"2","MICU2"
3.38808692871014e-09,0.276812909354477,0.55,0.481,8.9032148312645e-05,"2","TMEM123"
1.00201730889926e-07,0.276617046676755,0.3,0.237,0.00263310108432548,"2","HNRNPH2"
3.04134310106913e-09,0.276583913220734,0.359,0.285,7.99204140098947e-05,"2","VPS4B"
5.16866371516097e-11,0.27644532161869,0.505,0.411,1.35822145107e-06,"2","HM13"
8.91620661695648e-12,0.276341921326298,0.482,0.39,2.34300077480382e-07,"2","NIN"
3.05537442832029e-10,0.276331817124616,0.708,0.667,8.02891292274007e-06,"2","VTI1A"
1.46974390214523e-07,0.276315167345438,0.331,0.267,0.00386219302605724,"2","MED4"
1.25374714525799e-06,0.27559712126112,0.28,0.224,0.0329459674830894,"2","TBCB"
9.24139280381577e-08,0.275581843432703,0.429,0.362,0.00242845320098671,"2","EIF5B"
8.19614379496257e-09,0.275551857715723,0.441,0.366,0.000215378266644026,"2","ATP2B1-AS1"
3.74516259994914e-12,0.275395290711256,0.48,0.387,9.84153828014635e-08,"2","TMEM219"
4.05057947100376e-07,0.273497531679165,0.338,0.278,0.0106441127339037,"2","SLC30A7"
1.67548158940646e-08,0.273209472158548,0.377,0.307,0.000440283052064228,"2","IK"
4.4507688796098e-15,0.272523437652316,0.787,0.72,1.16957304618386e-10,"2","GNB1"
5.11524498507623e-11,0.272122945283229,0.462,0.375,1.34418407717833e-06,"2","PPP2CA"
1.99750320212134e-08,0.271672425340542,0.37,0.299,0.000524903891453446,"2","PPP4R2"
2.29541225353589e-10,0.271394446409175,0.485,0.402,6.0318843198416e-06,"2","DNAJC8"
7.55441832354843e-07,0.270497840750123,0.251,0.197,0.0198515004706206,"2","SNHG7"
2.85994545192545e-17,0.2701677553741,0.485,0.379,7.5153646585697e-13,"2","BCL2A1"
3.51158057077102e-13,0.270151587649502,0.607,0.508,9.2277314238721e-09,"2","NDUFB1"
1.39792054389576e-08,0.270127571336629,0.324,0.255,0.000367345560524928,"2","NDUFS2"
2.7116456405368e-20,0.270037522773693,0.832,0.764,7.12566241420259e-16,"2","ARHGDIB"
5.21819396501993e-09,0.269940630570506,0.418,0.342,0.000137123701012794,"2","ETFA"
6.85562555402647e-12,0.269701548408702,0.775,0.731,1.80152128308708e-07,"2","UVRAG"
3.30033396639916e-08,0.269422721302266,0.409,0.339,0.000867261759690371,"2","PDCD10"
1.0166203420672e-13,0.268963344384835,0.598,0.511,2.67147493488418e-09,"2","BTBD9"
5.7789226857077e-07,0.268878282101879,0.367,0.307,0.0151858530335027,"2","INO80"
1.13173215644281e-10,0.268601567615458,0.692,0.629,2.97396576070041e-06,"2","CALR"
6.88058632423164e-08,0.268553844257,0.277,0.216,0.00180808047428159,"2","PKN1"
1.4035272450597e-07,0.267882344211371,0.372,0.305,0.00368818889456788,"2","TSPAN14"
1.55101004545196e-72,0.267798222797241,0.994,0.978,4.07574419743866e-68,"2","HLA-B"
1.52324584881136e-13,0.267549964290332,0.539,0.435,4.00278544150649e-09,"2","DRAP1"
4.36739967657584e-08,0.267509269970097,0.31,0.245,0.0011476652870106,"2","TMEM179B"
1.67295559315308e-09,0.267482507323101,0.424,0.344,4.39619270768766e-05,"2","CAMKMT"
8.36483297773004e-08,0.266811722654455,0.385,0.317,0.0021981108098879,"2","OGDH"
1.25916020614699e-10,0.26672911851624,0.404,0.319,3.30882118971307e-06,"2","VDAC2"
2.26103575730084e-07,0.265769524965816,0.386,0.32,0.00594154976303515,"2","MECP2"
1.06975424138303e-08,0.265582153100965,0.339,0.268,0.000281110019550634,"2","STAT2"
1.42763282586841e-14,0.26550982824238,0.595,0.491,3.75153353981702e-10,"2","PAPOLA"
3.17828410756804e-10,0.265417041475722,0.438,0.354,8.35189497786729e-06,"2","GGNBP2"
1.40836353247769e-09,0.265387815380582,0.499,0.42,3.70089769064487e-05,"2","HEXB"
1.18055081061141e-07,0.265380791083903,0.54,0.471,0.00310225142012466,"2","GPATCH8"
1.21833054025791e-06,0.265217151375073,0.261,0.209,0.0320152899368973,"2","DHX34"
7.85378965294587e-07,0.265151632401384,0.354,0.296,0.0206381884500111,"2","LEPROTL1"
5.48382683381107e-12,0.264987567065936,0.475,0.382,1.44104001538887e-07,"2","NDUFB4"
5.13247729385538e-21,0.26492700296827,0.678,0.549,1.34871238327932e-16,"2","AP2S1"
5.67299944929498e-08,0.264867421673322,0.399,0.329,0.00149075079528574,"2","ADAR"
3.55409540803564e-07,0.264412586942392,0.33,0.267,0.00933945191323606,"2","CCNK"
2.73553855749446e-09,0.263989864251507,0.519,0.44,7.18844822138395e-05,"2","CHCHD10"
1.13644734683835e-09,0.263342870199685,0.386,0.306,2.98635633802182e-05,"2","GABARAPL2"
6.04940293015817e-10,0.262937122179324,0.418,0.335,1.58966210198696e-05,"2","PRDX5"
3.11877480664169e-07,0.26244299276388,0.41,0.343,0.00819551643689303,"2","VAV1"
1.0377089232456e-11,0.262282865907349,0.541,0.453,2.72689150850478e-07,"2","EID1"
9.02414006686658e-07,0.262065686465734,0.265,0.21,0.023713635267712,"2","LATS2"
5.09493638709903e-10,0.26171079580827,0.467,0.382,1.33884738380188e-05,"2","RBM33"
3.27197531744197e-10,0.261226840106712,0.531,0.442,8.59809673917402e-06,"2","SRSF4"
1.52921307396637e-08,0.260802167974113,0.323,0.253,0.000401846611576884,"2","SNRPD3"
3.49139187963039e-09,0.260029847269968,0.404,0.326,9.17467958129275e-05,"2","RAD21"
3.93067343245105e-15,0.259927361184415,0.685,0.586,1.03290236457949e-10,"2","DEK"
9.85636712643477e-10,0.259749684955358,0.545,0.457,2.59005615348453e-05,"2","TM9SF3"
5.87477022273129e-07,0.259664705129432,0.413,0.351,0.0154377211912933,"2","SMURF1"
3.0554000447794e-11,0.259653366794858,0.347,0.265,8.02898023767131e-07,"2","AC007384.1"
3.9647505256153e-08,0.259478288524128,0.358,0.288,0.00104185714312119,"2","RBM27"
4.35316495214345e-09,0.259133252670961,0.511,0.431,0.000114392468612426,"2","CIB1"
3.27865390842347e-07,0.259048664214168,0.256,0.201,0.00861564674055521,"2","TMEM181"
4.85767577859048e-09,0.258802716631075,0.468,0.393,0.000127650004109801,"2","VRK2"
3.0068693177177e-07,0.258754537906146,0.283,0.226,0.00790145119309856,"2","METTL7A"
2.12494458809138e-09,0.258332734961672,0.7,0.64,5.58392938858652e-05,"2","PLSCR1"
7.01525458040635e-10,0.258228445071649,0.431,0.349,1.84346859863918e-05,"2","DDX39B"
3.50636708495002e-08,0.257999251832305,0.384,0.313,0.000921403142583166,"2","GPHN"
2.24780559842243e-07,0.257934203104299,0.277,0.218,0.00590678355153446,"2","NRBP1"
8.46466255992085e-07,0.257872262764376,0.383,0.321,0.02224344027496,"2","CASC4"
9.93174364177127e-14,0.257858877536373,0.678,0.587,2.60986359418465e-09,"2","TMBIM4"
1.92254208099692e-08,0.257667073071296,0.389,0.318,0.00050520560804437,"2","FERMT3"
1.61513347044155e-06,0.257528123152471,0.367,0.31,0.0424424773362631,"2","URI1"
1.55992342161709e-12,0.257080031653605,0.702,0.608,4.09916676732539e-08,"2","VAPA"
3.45022804076796e-12,0.257016528590487,0.565,0.474,9.06650924553003e-08,"2","HNRNPF"
8.02015219316529e-23,0.256814631868643,0.938,0.916,2.10753559331997e-18,"2","MED13L"
2.72921367568227e-07,0.256489199158623,0.386,0.32,0.00717182769695787,"2","CSNK1G1"
1.37483315332584e-07,0.256448577753836,0.377,0.313,0.00361278656030964,"2","TAF3"
2.30686419821386e-08,0.256194667159015,0.449,0.376,0.000606197774006637,"2","IDS"
3.00075163923009e-13,0.255087250685111,0.814,0.766,7.88537515756882e-09,"2","NUMB"
4.3799790263496e-21,0.254834654211361,0.908,0.861,1.15097088854415e-16,"2","TPM3"
1.01158585510473e-07,0.254485106880555,0.443,0.379,0.00265824531004421,"2","GBF1"
2.09031005771021e-08,0.2541722843081,0.329,0.258,0.00054929167696509,"2","CNPY2"
1.45155915702054e-08,0.254065107303672,0.461,0.385,0.000381440715281858,"2","TPR"
4.79636807762284e-12,0.253997436907612,0.742,0.679,1.26038960343773e-07,"2","AP3B1"
1.89298028661853e-09,0.253935951267865,0.423,0.342,4.97437359717618e-05,"2","TMEM230"
1.89586944629405e-11,0.253763415085896,0.549,0.449,4.98196573097151e-07,"2","TGOLN2"
4.76520763175724e-10,0.253760615011288,0.398,0.313,1.25220126147317e-05,"2","SNHG25"
6.29369583888806e-10,0.253724867638088,0.433,0.349,1.653857392543e-05,"2","CRLF3"
3.01451719759832e-11,0.253667809161904,0.373,0.294,7.92154829184886e-07,"2","TNFSF10"
1.78866639659313e-08,0.2534543469751,0.472,0.398,0.000470025755696744,"2","NSRP1"
5.37235442030842e-08,0.253351987000925,0.409,0.337,0.00141174729456865,"2","ZNF518A"
2.85044230925551e-07,0.253073831958769,0.385,0.32,0.00749039230026164,"2","BDP1"
1.88883623459983e-06,0.252958859128581,0.36,0.3,0.0496348385728143,"2","PARVB"
2.44724398825983e-10,0.252892471897453,0.808,0.751,6.43086775234917e-06,"2","WIPF1"
3.21183940675882e-07,0.252821870520497,0.301,0.241,0.00844007159308083,"2","CCDC85B"
6.59176584331098e-09,0.252754083025001,0.506,0.422,0.000173218422830526,"2","NEMF"
7.1703805157975e-10,0.252561368204717,0.383,0.303,1.88423259194127e-05,"2","SQOR"
5.51514344077988e-08,0.251749056121172,0.345,0.275,0.00144926939336814,"2","MAPK1IP1L"
2.04403097805659e-10,0.251232701554058,0.503,0.413,5.37130460413712e-06,"2","ZFC3H1"
1.95547807767285e-16,0.250460399845703,0.734,0.627,5.13860529250872e-12,"2","NDUFA4"
3.69407978257469e-11,0.250196514383489,0.442,0.351,9.70730285264977e-07,"2","CIAO2B"
6.6958264038653e-273,3.72187500595459,0.258,0.027,1.75952926240772e-268,"3","SEMA3A"
0,3.47431902428945,0.386,0.049,0,"3","LINC00996"
0,3.14896166615407,0.747,0.185,0,"3","ENPP2"
4.95332641131816e-191,3.10107323172244,0.331,0.075,1.30163511436619e-186,"3","ADAM19"
0,2.92648746149187,0.709,0.236,0,"3","CD163L1"
4.16550156120635e-302,2.66642507969549,0.473,0.102,1.0946105002538e-297,"3","ADAMDEC1"
1.14452782178481e-226,2.59938534731003,0.384,0.085,3.00759021008613e-222,"3","LDLR"
4.81211282555289e-201,2.55701101476567,0.366,0.087,1.26452700829879e-196,"3","NRG1"
1.16852893665156e-241,2.34377901617433,0.546,0.171,3.07066033973297e-237,"3","MMP9"
7.27559930305076e-196,2.30552050578257,0.428,0.121,1.91188198485568e-191,"3","ANTXR1"
2.69739379637912e-89,2.30090168233325,0.255,0.083,7.08821141812504e-85,"3","TNFSF15"
6.23854459418519e-130,2.24495115427742,0.365,0.121,1.63936474845998e-125,"3","IL7R"
0,2.19867101653694,0.649,0.081,0,"3","SCGB1D2"
1.76731486691461e-186,2.18772052771037,0.485,0.163,4.64415000727822e-182,"3","AC011511.2"
1.00683344007808e-176,2.16572022486041,0.436,0.135,2.64575691383719e-172,"3","C1orf21"
0,2.13693870199657,0.788,0.122,0,"3","SCGB2A2"
4.8133977083088e-133,2.13043638856059,0.505,0.224,1.26486464978939e-128,"3","AC012447.1"
3.94430044351753e-137,2.07444841828678,0.46,0.186,1.03648327054754e-132,"3","HES1"
2.54153396646376e-161,2.07122055678123,0.552,0.235,6.67864295707347e-157,"3","SOX4"
1.35166967946789e-81,1.9994651273083,0.256,0.087,3.55191758370572e-77,"3","PRKCA-AS1"
1.25008814885799e-114,1.98774606395792,0.367,0.133,3.28498163756902e-110,"3","HIST1H2BN"
7.92707458878688e-260,1.95213582014754,0.691,0.264,2.08307666044142e-255,"3","DDX3Y"
9.10319713527432e-86,1.95056762095909,0.322,0.127,2.39213814320739e-81,"3","ATP1A1-AS1"
3.47377092888449e-113,1.94056259855975,0.404,0.162,9.12837524692267e-109,"3","NFATC1"
1.3256499154094e-71,1.92650843443605,0.271,0.106,3.48354284771281e-67,"3","SIAH2-AS1"
2.05351814730271e-273,1.85739783508925,0.813,0.422,5.39623498748205e-269,"3","LMNA"
2.12948160756364e-117,1.85474623922145,0.447,0.189,5.59585176835574e-113,"3","AL606489.1"
1.02800165136416e-75,1.83399139959086,0.297,0.118,2.70138273945474e-71,"3","Z93241.1"
5.55942528268529e-112,1.8131119960133,0.537,0.286,1.46090577578404e-107,"3","IDI1"
9.72406287648525e-123,1.81262378382943,0.469,0.199,2.55528924268279e-118,"3","AC009313.1"
1.04810970549536e-178,1.80766970884378,0.556,0.219,2.75422268410069e-174,"3","MMP2-AS1"
2.39626796780631e-229,1.79607129994576,0.741,0.351,6.29691296580141e-225,"3","BHLHE40"
1.33652997486817e-66,1.79535819613656,0.286,0.12,3.51213346795857e-62,"3","AL360012.1"
4.35715077745705e-75,1.78760837257352,0.275,0.103,1.14497208130016e-70,"3","MARCKSL1"
6.38551469046398e-73,1.76790085372043,0.253,0.091,1.67798555036012e-68,"3","AC239799.2"
2.05612584354872e-74,1.7635159443519,0.297,0.118,5.40308749167733e-70,"3","AL355075.4"
3.27319557114843e-140,1.76189724914882,0.502,0.209,8.60130332186384e-136,"3","SEMA4A"
1.15241821357404e-230,1.74803556666054,0.91,0.655,3.02832458162986e-226,"3","PRKCA"
2.16764761840638e-66,1.7409642537971,0.262,0.103,5.6961444116483e-62,"3","PHLDA2"
2.06973357342129e-125,1.73553858666966,0.64,0.375,5.43884588423647e-121,"3","CCSER1"
8.11210350815772e-134,1.70445307891568,0.581,0.29,2.13169855987369e-129,"3","PLAU"
9.57140834564095e-297,1.69443142646642,0.971,0.803,2.51517468506753e-292,"3","SPRED1"
1.03543350215793e-146,1.6902852098347,0.877,0.666,2.72091215697062e-142,"3","TEX14"
1.64694248297483e-174,1.68646978625992,0.698,0.374,4.32783545676126e-170,"3","ICAM1"
9.00168483347268e-112,1.6791255007087,0.492,0.233,2.36546274053995e-107,"3","HIST1H2AC"
3.96752901440086e-126,1.67420575456328,0.513,0.231,1.04258727440426e-121,"3","AC253572.2"
1.4131654768682e-56,1.66068038949163,0.271,0.119,3.71351624011425e-52,"3","HIST1H2BC"
2.41595239977362e-192,1.64951886293894,0.87,0.63,6.34863971612511e-188,"3","EIF4A3"
8.54180612194638e-115,1.64605618782968,0.469,0.205,2.24461581272507e-110,"3","PLCL1"
2.91170452539467e-69,1.64505940890376,0.256,0.095,7.6513771518321e-65,"3","EMP2"
5.23774354147465e-82,1.6251314158531,0.351,0.149,1.37637424782871e-77,"3","PPM1H"
3.52123519303671e-43,1.62048989969247,0.251,0.121,9.25310184026187e-39,"3","DNAJB4"
